file_name,file_type,label,colors,height,width,img_variance
4291_568px-Berlin_Friedrichshain_B%C3%A4nschstra%C3%9Fe_63_%2809045022%29,JPG,Art Nouveau architecture,Y,600,568,3073.527785511789
4302_479px-Berlin_Friedrichshain_B%C3%A4nschstra%C3%9Fe_37_%2809045009%29 2,JPG,Art Nouveau architecture,Y,599,479,3978.282578210191
4302_479px-Berlin_Friedrichshain_B%C3%A4nschstra%C3%9Fe_37_%2809045009%29,JPG,Art Nouveau architecture,Y,599,479,3978.282578210191
4315_758px-Berlin%2C_Mitte%2C_Hackescher_Markt%2C_Hackesche_Hoefe,jpg,Art Nouveau architecture,Y,600,758,7703.298625349759
4326_800px-Hackesche_H%C3%B6fe,jpg,Art Nouveau architecture,Y,533,800,4673.080138364107
4330_800px-Hackesche_Hoefe_Berlin_-_Maerz_2011,jpg,Art Nouveau architecture,Y,600,800,8430.317943508871
4331_800px-Legoland_DE_Berlino_vendejaro_Hackesche_H%C3%B6fe,jpg,Art Nouveau architecture,Y,600,800,1552.4052728367114
4340_800px-Hackische_H%C3%B6fe_2009,JPG,Art Nouveau architecture,Y,600,800,4806.162399391894
438_800px-Linke_Wienzeile_38_Gesamt_5,JPG,Art Nouveau architecture,Y,600,800,4931.708761976802
4399_600px-13-05-18-berlin-by-RalfR-09,jpg,Art Nouveau architecture,Y,600,600,3898.7254879980233
4407_658px-Charlottenburg_Otto-Suhr-Allee_Rathaus_Charlottenburg-002,jpg,Art Nouveau architecture,Y,600,658,4629.784600349458
4412_712px-Charlottenburg_Otto-Suhr-Allee_Rathaus,jpg,Art Nouveau architecture,Y,599,712,2583.8762401602976
4444_752px-Berlin%2C_Mitte%2C_Leipziger_Stra%C3%9Fe%2C_Gesch%C3%A4ftshaus_WMF_02,jpg,Art Nouveau architecture,Y,600,752,3708.7301594725964
4445_661px-Berlin%2C_Mitte%2C_Leipziger_Stra%C3%9Fe%2C_Gesch%C3%A4ftshaus_WMF_04,jpg,Art Nouveau architecture,Y,600,661,5973.492290684094
4455_416px-Gebr,jpg,Art Nouveau architecture,Y,599,416,6451.41954359946
4455_416px-Gebr,jpg,Art Nouveau architecture,Y,599,416,6451.41954359946
4456_401px-Fa%C3%A7ade_jugendstil_Gebr,jpg,Art Nouveau architecture,Y,599,401,5121.1244422164
4465_800px-Altes_bad_charlottenburg_14,jpg,Art Nouveau architecture,Y,466,800,4621.2458053922965
4466_398px-Altes_bad_charlottenburg_14,JPG,Art Nouveau architecture,Y,599,398,2905.691082056398
4481_658px-Lancien_quartier_juif_%28Berlin%29_%286334533712%29,jpg,Art Nouveau architecture,Y,600,658,5668.508087540866
4482_784px-Berlin%2C_Mitte%2C_Grosse_Hamburger_Strasse_27%2C_Juedische_Oberschule,jpg,Art Nouveau architecture,Y,600,784,4287.853788260385
4506_450px-ESA_Hotel_Kaiserhof2 2,jpg,Art Nouveau architecture,Y,600,450,5590.293635279353
4506_450px-ESA_Hotel_Kaiserhof2,jpg,Art Nouveau architecture,Y,600,450,5590.293635279353
4507_450px-ESA_Hotel_Kaiserhof3,jpg,Art Nouveau architecture,Y,600,450,5937.698639509001
4508_799px-Kaiserhof_Eisenach,JPG,Art Nouveau architecture,Y,599,799,5424.872183081769
4514_800px-ESA_Karlsplatz13_Bild2,jpg,Art Nouveau architecture,Y,533,800,6428.5761464075595
4522_800px-ESA_Karlsplatz13_Bild1,jpg,Art Nouveau architecture,Y,533,800,12131.67492129693
4526_800px-ESA_Mariental17_Bild1,jpg,Art Nouveau architecture,Y,533,800,7280.43920694336
4576_800px-ESA_Wandelhalle_Bild04,jpg,Art Nouveau architecture,Y,533,800,5043.666742429968
4604_800px-ESA_Prellerstr1_Bild1,jpg,Art Nouveau architecture,Y,533,800,10611.424634602772
4610_800px-ESA_Adelheidstr2_Bild1,jpg,Art Nouveau architecture,Y,533,800,7934.019486695776
4611_800px-ESA_Haus_Prellerstra%C3%9Fe_15,jpg,Art Nouveau architecture,Y,600,800,7646.735045664579
4687_800px-ESA_Karth%C3%A4userhof1,JPG,Art Nouveau architecture,Y,600,800,4653.397633363706
4726_399px-ESA_Karlsplatz15-19_Bild1 2,jpg,Art Nouveau architecture,Y,599,399,3303.2353725085404
4726_399px-ESA_Karlsplatz15-19_Bild1,jpg,Art Nouveau architecture,Y,599,399,3303.2353725085404
4728_450px-7%2C_Franka_Street%2C_Lviv,jpg,Art Nouveau architecture,Y,600,450,5981.573132728394
4731_799px-165_Lychakivska_Street%2C_Lviv_%281%29,jpg,Art Nouveau architecture,Y,600,799,5644.394882649896
4734_799px-Lviv%2C_Korolenka_street%2C_7,jpg,Art Nouveau architecture,Y,599,799,6158.8847950217905
4739_450px-8_Prosvity_Street%2C_Lviv_%2801%29,jpg,Art Nouveau architecture,Y,600,450,11941.153695964314
4748_758px-Lviv%2C_Kniazia_Romana_street%2C_30,jpg,Art Nouveau architecture,Y,600,758,6106.4331894465295
4749_799px-66_Franka_Street%2C_Lviv,jpg,Art Nouveau architecture,Y,599,799,8183.4072366776945
4750_720px-1_Saksahanskoho_Street%2C_Lviv,jpg,Art Nouveau architecture,Y,599,720,3685.6854986763838
4751_800px-14-16_Levytskoho_Street%2C_Lviv,jpg,Art Nouveau architecture,Y,594,800,12108.198311042079
4752_799px-Lviv%2C_Horodotska_street%2C_26,jpg,Art Nouveau architecture,Y,600,799,3478.4833678116274
4754_800px-36%2C_Lysenka_Street%2C_Lviv,jpg,Art Nouveau architecture,Y,600,800,11583.203464568858
4755_800px-Lviv%2C_Antonovycha_street%2C_83,jpg,Art Nouveau architecture,Y,600,800,4547.426551677077
4756_800px-24_Fedkovycha_Street%2C_Lviv_%2801%29,jpg,Art Nouveau architecture,Y,600,800,9637.10780294111
4759_800px-215_Khmelnytskoho_street%2C_Lviv,jpg,Art Nouveau architecture,Y,600,800,5082.709493585876
4768_%D0%9B%D1%8C%D0%B2%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9_%D0%B2%D0%BE%D0%BA%D0%B7%D0%B0%D0%BB,jpg,Art Nouveau architecture,Y,600,800,1254.143733946665
4771_800px-Lw%C3%B3w_-_dworzec_kolejowy,jpg,Art Nouveau architecture,Y,600,800,1290.8465901384557
4772_800px-Main_rail_terminal_in_Lviv_%285%29,jpg,Art Nouveau architecture,Y,600,800,2531.3636902768462
477_450px-Vienna_zentralfriedhof_karl-borromaeus-church,jpg,Art Nouveau architecture,Y,600,450,1789.421510746775
4783_450px-Lviv%2C_n%C3%A1dra%C5%BE%C3%AD 2,jpg,Art Nouveau architecture,Y,600,450,3111.6325481283825
4783_450px-Lviv%2C_n%C3%A1dra%C5%BE%C3%AD,jpg,Art Nouveau architecture,Y,600,450,3111.6325481283825
4807_800px-Lviv_Railway_station,JPG,Art Nouveau architecture,Y,583,800,3801.1769693238393
4845_800px-Ukraine-Lviv-Streets-51,jpg,Art Nouveau architecture,Y,600,800,3873.340933700615
4846_600px-1_Leontovycha_Street%2C_Lviv_%2801%29,jpg,Art Nouveau architecture,Y,600,600,7544.816421606171
484_800px-Karl-Borrom%C3%A4us-Kirche-seitlich,jpg,Art Nouveau architecture,Y,500,800,3593.432923145555
485_800px-Zentralfriedhof_Karl-Borrom%C3%A4uskirche_Gesamt,jpg,Art Nouveau architecture,Y,534,800,2280.786488970291
4863_799px-20_Ruska_Street%2C_Lviv_%282%29,jpg,Art Nouveau architecture,Y,599,799,7145.66503786596
4868_800px-20_Ruska_Street%2C_Lviv_%284%29,JPG,Art Nouveau architecture,Y,580,800,4380.181020073319
4886_690px-1_Pavlova_Street%2C_Lviv,jpg,Art Nouveau architecture,Y,599,690,3223.0092284080542
488_800px-Wien-Zentralfriedhof%2C_Ged%C3%A4chtniskirche,jpg,Art Nouveau architecture,Y,533,800,3528.0229453782645
4894_800px-89_Franka_Street%2C_Lviv_%2801%29,jpg,Art Nouveau architecture,Y,600,800,4301.162576680545
4901_677px-4%2C_Prospekt_Shevchenka,jpg,Art Nouveau architecture,Y,599,677,8162.891698040207
4913_800px-173_Khmelnytskoho_Street%2C_Lviv_%2802%29,jpg,Art Nouveau architecture,Y,600,800,3639.5683839320973
4914_799px-173_Khmelnytskoho_Street%2C_Lviv_%2801%29,jpg,Art Nouveau architecture,Y,599,799,6495.868248909879
497_774px-Karl-Borrom%C3%A4us-Kirche 2,jpg,Art Nouveau architecture,Y,600,774,831.1780368801283
497_774px-Karl-Borrom%C3%A4us-Kirche,jpg,Art Nouveau architecture,Y,600,774,831.1780368801283
500_623px-Karl-Borrom%C3%A4us-Kirche_Vorderansicht 2,jpg,Art Nouveau architecture,Y,599,623,1225.6864047234658
500_623px-Karl-Borrom%C3%A4us-Kirche_Vorderansicht,jpg,Art Nouveau architecture,Y,599,623,1225.6864047234658
505_747px-Kirche_am_Zentralfriedhof,jpg,Art Nouveau architecture,Y,599,747,2013.499352493077
514_800px-Karl-Borrom%C3%A4us-Kirche-Detail,jpg,Art Nouveau architecture,Y,600,800,4750.492911641433
5179_800px-Braunschweig_Altstadtrathaus_mit_Brunnen,jpg,Art Nouveau architecture,Y,521,800,6601.58881539624
5180_800px-Braunschweig-Altstadtmarkt,jpg,Art Nouveau architecture,Y,600,800,2545.8604868411344
5186_800px-%D0%91%D1%80%D0%B0%D1%83%D0%BD%D1%88%D0%B2%D0%B0%D0%B9%D0%B3,jpg,Art Nouveau architecture,Y,501,800,1517.8187433410374
5193_630px-Braunschweig_Brunswick_Staedtisches_Museum_Rueckseite_%282006%29,JPG,Art Nouveau architecture,Y,600,630,4552.966298434119
5196_669px-Braunschweig_ehemalige_Villa_Felmy_%282011%29,JPG,Art Nouveau architecture,Y,600,669,6882.139071581691
5197_Kallion_kirjasto,jpg,Art Nouveau architecture,Y,600,799,2474.7375684799954
5211_800px-Immeuble_Norma_du_quartier_Katajanokka_%28Helsinki%29_%282771365610%29,jpg,Art Nouveau architecture,Y,535,800,2073.4218230401198
5215_612px-Pohjoisranta_10-2006-07-25-1 2,jpg,Art Nouveau architecture,Y,600,612,1154.844924240696
5215_612px-Pohjoisranta_10-2006-07-25-1,jpg,Art Nouveau architecture,Y,600,612,1154.844924240696
5221_559px-Fabianinkatu_13_Helsinki,jpg,Art Nouveau architecture,Y,600,559,5751.065002290209
5229_747px-Bulevardi_30,jpg,Art Nouveau architecture,Y,599,747,3469.0042456889437
5234_Luotsikatu_1_Katajanoka,jpg,Art Nouveau architecture,Y,600,435,3400.1050412065442
5235_450px-Luotsikatu 2,jpg,Art Nouveau architecture,Y,600,450,2791.9809712314805
5235_450px-Luotsikatu,jpg,Art Nouveau architecture,Y,600,450,2791.9809712314805
5240_800px-Ihantola_is_a_jugend_style_building,jpg,Art Nouveau architecture,Y,595,800,2645.793685264497
5248_Liisank16_210508,jpg,Art Nouveau architecture,Y,563,750,1440.771313401445
5252_448px-La_villa_Ensi%2C_art_nouveau_%28Helsinki%29_%282771753212%29,jpg,Art Nouveau architecture,Y,599,448,2153.8482913186026
5254_597px-Annankatu_24_Kalevankatu_15,jpg,Art Nouveau architecture,Y,599,597,6174.486416133846
5256_739px-Building_from_1901_in_Helsinki_%28Helsingfors%29,JPG,Art Nouveau architecture,Y,599,739,3420.3044589517467
5258_619px-Fredrikinkatu35_150708,jpg,Art Nouveau architecture,Y,600,619,10725.25427433057
5331_610px-Finnisches_Nationaltheater,JPG,Art Nouveau architecture,Y,599,610,4908.916084752204
5332_800px-Helsinki_national_theater,jpg,Art Nouveau architecture,Y,600,800,2300.6554658769087
5333_800px-Kansallisteatteri,JPG,Art Nouveau architecture,Y,600,800,4003.9332360362814
5335_800px-Visit-suomi-2009-05-by-RalfR-228,jpg,Art Nouveau architecture,Y,532,800,5068.953536274827
5339_800px-Teatro_Nacional_de_Finlandia%2C_Helsinki%2C_Finlandia%2C_2012-08-14%2C_DD_02,JPG,Art Nouveau architecture,Y,599,800,5608.12106271739
534_800px-Kirche_am_Steinhof_2007,jpg,Art Nouveau architecture,Y,534,800,3893.933674218078
5353_Suomen_Kansallisteatteri,jpg,Art Nouveau architecture,N,567,705,3465.892579870576
5357_800px-Finnish_National_Theatre%2C_Helsinki_-_DSC03436,JPG,Art Nouveau architecture,Y,600,800,3984.7809436082052
545_800px-Otto_Wagner_Kirche,jpg,Art Nouveau architecture,Y,531,800,6201.727897602847
5635_800px-Ulm_Hahnengasse_31_2011_09_20,jpg,Art Nouveau architecture,Y,544,800,3679.4088877574295
5638_800px-Ulm_Hahnengasse_31_Seite_zur_Griesbadgasse_2011_09_20,jpg,Art Nouveau architecture,Y,564,800,4218.309442533692
5650_800px-Turun_paloasema,jpg,Art Nouveau architecture,Y,533,800,4483.949330346442
5655_800px-Hjorten_Strandell,jpg,Art Nouveau architecture,Y,600,800,4456.759803335045
5667_800px-Nuorisotalo_Vimma 2,jpg,Art Nouveau architecture,Y,533,800,1254.8795968541547
5667_800px-Nuorisotalo_Vimma,jpg,Art Nouveau architecture,Y,533,800,1254.8795968541547
5671_800px-Torninkatu_4%2C_sis%C3%A4pihan_puoli,jpg,Art Nouveau architecture,Y,600,800,3064.5302766173395
5677_800px-Kaskenkatu_4%2C_Hjorten-Kalven%2C_Turku,jpg,Art Nouveau architecture,Y,595,800,1325.3849001157794
5685_800px-%C3%85bo_synagoga%2C_den_27_juni_2007%2C_bild_1,jpg,Art Nouveau architecture,Y,600,800,3631.6179756353986
5764_800px-%D0%92%D1%83%D0%BB,JPG,Art Nouveau architecture,Y,533,800,3252.1566068340867
5765_800px-Belarus-Minsk-Kiraw_street_11,jpg,Art Nouveau architecture,Y,599,800,4159.281411735485
5766_800px-%D0%92%D1%83%D0%BB,JPG,Art Nouveau architecture,Y,533,800,2947.45597918639
5767_Molchadskaya-6 2,jpg,Art Nouveau architecture,N,401,600,1476.6883766323836
5767_Molchadskaya-6 3,jpg,Art Nouveau architecture,N,401,600,1476.6883766323836
5767_Molchadskaya-6 4,jpg,Art Nouveau architecture,N,401,600,1476.6883766323836
5767_Molchadskaya-6,jpg,Art Nouveau architecture,N,401,600,1476.6883766323836
5768_800px-Miensk_Marksa_01,jpg,Art Nouveau architecture,Y,600,800,2786.527007606474
5770_450px-Torun_Building_XIII 2,JPG,Art Nouveau architecture,Y,600,450,5392.10324408011
5770_450px-Torun_Building_XIII,JPG,Art Nouveau architecture,Y,600,450,5392.10324408011
5777_785px-Toru%C5%84%2C_ul,JPG,Art Nouveau architecture,Y,600,785,5536.644484184801
5833_088_Silesian_Interurbans%2C_museum_car%2C_Katowice 2,jpg,Art Nouveau architecture,Y,408,600,4569.347643121219
5833_088_Silesian_Interurbans%2C_museum_car%2C_Katowice,jpg,Art Nouveau architecture,Y,408,600,4569.347643121219
5834_800px-Teatr_Slaski_Katowice_0001,jpg,Art Nouveau architecture,Y,532,800,5595.535909040211
5835_800px-Budynek_Teatru_%C5%9Al%C4%85skiego_w_Katowicach_01,jpg,Art Nouveau architecture,Y,533,800,1537.9130088174618
5837_800px-Teatr_Slaski_Katowice,jpg,Art Nouveau architecture,Y,600,800,7446.684720388367
5842_800px-Front_Teatr_Slaski_Katowice,jpg,Art Nouveau architecture,Y,600,800,6141.124876287791
5844_800px-Katowice_-_Teatr_%C5%9Al%C4%85ski_im,jpg,Art Nouveau architecture,Y,533,800,3982.411290317661
5851_780px-Mickiewicza_22_Katowice,jpg,Art Nouveau architecture,Y,599,780,1921.2067488927785
5852_800px-POL_Katowice_-_Mickiewicza_Street_22,jpg,Art Nouveau architecture,Y,533,800,3373.671332512384
5853_800px-Katowice_MHK,jpg,Art Nouveau architecture,Y,600,800,3483.729989088822
5854_800px-Katowice_-_Muzeum_Historii_Katowic,jpg,Art Nouveau architecture,Y,533,800,5864.8306330300575
5863_800px-Teatr_dramatyczny_im,jpg,Art Nouveau architecture,Y,590,800,4307.4702161409305
5864_650px-Holzer%C3%B3wka%2C_Rzesz%C3%B3w,jpg,Art Nouveau architecture,Y,600,650,2493.0765204034174
5865_749px-TeatrSiemaszkowejRzesz%C3%B3w,jpg,Art Nouveau architecture,Y,600,749,671.4016318064242
5870_800px-Rzesz%C3%B3w%2C_Pod_Kasztanami_dom_R%C3%B3%C5%BCyckich,jpg,Art Nouveau architecture,Y,532,800,2177.8471511834664
5871_509px-Rzesz%C3%B3w_kamienica_p1,jpg,Art Nouveau architecture,Y,599,509,3231.3399678543637
5877_723px-Rzesz%C3%B3w%2C_ul,jpg,Art Nouveau architecture,Y,600,723,2282.1804247523337
5879_800px-Rzesz%C3%B3w%2C_ul,jpg,Art Nouveau architecture,Y,532,800,823.8773318317667
5879_800px-Rzesz%C3%B3w%2C_ul,jpg,Art Nouveau architecture,Y,532,800,823.8773318317667
5893_5_Lodz_110,jpg,Art Nouveau architecture,Y,483,800,2522.1199111402593
5894_5_Lodz_005,jpg,Art Nouveau architecture,Y,533,800,1652.4738946433358
5895_799px-Lodz_Dom_Buta%28pischmak%29,JPG,Art Nouveau architecture,Y,599,799,3123.1272103529013
5896_800px-Willa_Oskara_Zieglera_%C5%81%C3%B3d%C5%BA,JPG,Art Nouveau architecture,Y,598,800,5521.751062370172
5897_800px-Willa_Oskara_Zieglera_Lodz,jpg,Art Nouveau architecture,Y,600,800,1300.7901766476853
5906_800px-2005-09_%C5%81%C3%B3d%C5%BA_-_Sewertyna_Sterlinga_26,jpg,Art Nouveau architecture,Y,466,800,3122.0778008863044
5913_800px-Pawilon_Heiman%C3%B3w,jpg,Art Nouveau architecture,Y,600,800,5384.080135655184
5914_800px-Kamienica_Heiman%C3%B3w,jpg,Art Nouveau architecture,Y,600,800,2185.6697872561735
5918_800px-Kamienice_przy_Narutowicza_Lodz,JPG,Art Nouveau architecture,Y,533,800,6218.421392307653
5919_800px-Piramowicza_15_st,jpg,Art Nouveau architecture,Y,533,800,4993.05017354593
5935_524px-Secession_building%2C_2%2CSzczepanski_square%2CKrakow_Old_Town,jpg,Art Nouveau architecture,Y,600,524,2239.8093880831166
5937_800px-Akademia_Ekonomiczna_w_Krakowie_Main_building_00,JPG,Art Nouveau architecture,Y,600,800,8767.641795865415
5948_800px-Krakow_Palac_Sztuki,jpg,Art Nouveau architecture,Y,600,800,2713.4180562192482
5964_800px-Narodowy_Stary_Teatr,jpg,Art Nouveau architecture,Y,600,800,2025.7708235814737
5966_800px-The_Old_Theatre_in_Crakow,JPG,Art Nouveau architecture,Y,600,800,996.91031659993
5971_800px-Krakow_plac_Szczepanski,jpg,Art Nouveau architecture,Y,600,800,2201.663189452373
5995_800px-Singing_frog_Krakow_002,JPG,Art Nouveau architecture,Y,600,800,2859.047376288732
5999_600px-Hotel_polonia_dzien,jpg,Art Nouveau architecture,Y,600,600,8717.272981499622
6000_685px-Hotel_Polonia_w_Krakowie1,jpg,Art Nouveau architecture,Y,599,685,7799.3918619084225
6001_800px-HotelPoloniawKrakowie,jpg,Art Nouveau architecture,Y,600,800,7603.664886962729
6039_598px-Wielka_18_pozna%C5%84,jpg,Art Nouveau architecture,Y,600,598,2677.0532762017515
6045_450px-Poznan_Sw_Marcin_kamienica_1 2,jpg,Art Nouveau architecture,Y,600,450,1772.7127651947617
6045_450px-Poznan_Sw_Marcin_kamienica_1,jpg,Art Nouveau architecture,Y,600,450,1772.7127651947617
6051_800px-Poznan_Stawna_425-10,jpg,Art Nouveau architecture,Y,560,800,1391.1112057852342
6052_800px-Poznan_Stawna_425-09,jpg,Art Nouveau architecture,Y,560,800,1135.8786540178216
6053_800px-Poznan_Stawna_425-18,jpg,Art Nouveau architecture,Y,560,800,5681.024934770406
6055_800px-Poznan%2C_Kamienica_ul,jpg,Art Nouveau architecture,Y,530,800,4961.340915451818
6063_800px-Poznan_Sw_Marcin_kamienice_67_69,jpg,Art Nouveau architecture,Y,600,800,3056.437557932634
6066_450px-Cieszyn%2C_teatr_im,jpg,Art Nouveau architecture,Y,600,450,6060.988321599757
6066_450px-Cieszyn%2C_teatr_im,jpg,Art Nouveau architecture,Y,600,450,6060.988321599757
6076_800px-Kamienica_secesyjna_M%C5%82awa_ul%C5%BBeromskiego,jpg,Art Nouveau architecture,Y,600,800,2681.4454886049316
6077_800px-M%C5%82awa_Kamienica_secesyjna_ul%C5%BBeromskiego,jpg,Art Nouveau architecture,Y,600,800,4315.458367941647
6078_450px-M%C5%82awa_kamienica_mieszcza%C5%84ska2 2,JPG,Art Nouveau architecture,Y,600,450,6584.323277549424
6078_450px-M%C5%82awa_kamienica_mieszcza%C5%84ska2,JPG,Art Nouveau architecture,Y,600,450,6584.323277549424
6079_800px-M%C5%82awa_kamienica_secesyjna_ul%C5%BBwirki,jpg,Art Nouveau architecture,Y,600,800,3721.048545863704
6081_800px-M%C5%82awa_kamienica_secesyjna_rynek_deta1,jpg,Art Nouveau architecture,Y,600,800,2988.4190788732635
6082_800px-Kamienica_secesyjna_M%C5%82awa_ulStaryRynek,jpg,Art Nouveau architecture,Y,600,800,4454.88818584824
6083_800px-M%C5%82awa_kamienica_secesyjna_rynek_detal2,JPG,Art Nouveau architecture,Y,600,800,3827.215546667187
6084_800px-Kamienica_secesyjna_M%C5%82awa_Zielony_Rynek_1,jpg,Art Nouveau architecture,Y,600,800,6386.12800497762
6085_800px-Kamienica_secesyjna_M%C5%82awa_ZielonyRynek,jpg,Art Nouveau architecture,Y,600,800,983.1807811933337
6086_800px-Kamienica_secesyjna_M%C5%82awa_Zielony_Rynek_3,jpg,Art Nouveau architecture,Y,600,800,6535.813896476387
6087_400px-Wroc%C5%82aw_Rynek_13_sm,jpg,Art Nouveau architecture,Y,600,400,4355.267231856016
6088_400px-Wroc%C5%82aw%2C_Rynek_13_-_fotopolska,jpg,Art Nouveau architecture,Y,600,400,5182.4434736406465
6089_398px-Rynek_13_%2801%29,JPG,Art Nouveau architecture,Y,599,398,2252.8962644705603
6098_800px-Dom_Towarowy_%22Feniks%22_Rynek_31%2C32,JPG,Art Nouveau architecture,Y,531,800,4327.512684901161
6100_445px-5_Wroclaw_066,jpg,Art Nouveau architecture,Y,599,445,6334.150963008086
6102_398px-Dom_Towarowy_%E2%80%9EFeniks%E2%80%9D_Rynek_31,jpg,Art Nouveau architecture,Y,599,398,5154.491061988846
6103_800px-D,JPG,Art Nouveau architecture,Y,600,800,4532.177876215586
6110_800px-Feniks,JPG,Art Nouveau architecture,Y,600,800,1470.7637545232594
6116_800px-Prusa_5_%C5%9Awi%C4%99tokrzyska_57,jpg,Art Nouveau architecture,Y,541,800,5656.71863894896
6117_800px-Secesja_Wroc%C5%82aw_ul,JPG,Art Nouveau architecture,Y,599,800,3750.084177902836
6118_800px-Pano-Wroclaw-Swietokrzyska-Prusa 2,jpg,Art Nouveau architecture,Y,420,800,1996.251344030986
6118_800px-Pano-Wroclaw-Swietokrzyska-Prusa,jpg,Art Nouveau architecture,Y,420,800,1996.251344030986
6119_800px-POL_Wroc%C5%82aw_Secesyjna_Kamienica_Prusa_5,jpg,Art Nouveau architecture,Y,600,800,3015.028970111111
6121_800px-Wroclaw-rogPrusa-Swietokrzyskiej,jpg,Art Nouveau architecture,Y,461,800,2576.311228055252
6122_800px-Rynek_-_kamienica_pod_gryfami_fot_BMaliszewska,jpg,Art Nouveau architecture,Y,531,800,6225.315837229159
6123_800px-Wroc%C5%82aw_-_Rynek_-_Kamienice,JPG,Art Nouveau architecture,Y,600,800,4361.397357222113
6130_781px-Bielsko-Bia%C5%82a%2C_secesyjna_kamienica_naro%C5%BCna,jpg,Art Nouveau architecture,Y,599,781,2469.7162974597404
6134_800px-Bielsko-Bia%C5%82a%2C_Barlickiego_1,jpg,Art Nouveau architecture,Y,600,800,5475.505576308872
6141_682px-Bielsko-Bia%C5%82a%2C_Nadbrze%C5%BCna_2,jpg,Art Nouveau architecture,Y,599,682,3628.500853508522
6144_800px-Bielsko-Bia%C5%82a%2C_Batorego,jpg,Art Nouveau architecture,Y,599,800,3276.2886090457623
6196_800px-Kamienica_panczakiewicza_g%C3%B3ra,jpg,Art Nouveau architecture,Y,600,800,3234.470560097683
6197_494px-Marsza%C5%82kowska_6_01,jpg,Art Nouveau architecture,Y,599,494,3683.736306105595
6211_800px-Warszawa%2C_Hotel_Bristol_-_fotopolska,jpg,Art Nouveau architecture,Y,550,800,9651.53179101561
6212_800px-Bristol_Hotel%2C_Warsaw%2C_Poland,JPG,Art Nouveau architecture,Y,600,800,2579.3928539728236
6217_800px-PilsPlac13_DSC0877,JPG,Art Nouveau architecture,Y,531,800,4717.901918882338
6221_800px-Hotel_bristol_warszawa,jpg,Art Nouveau architecture,Y,532,800,7579.80628679367
6222_800px-Bristol_Hotel%2C_Warsaw_%2808%29,jpg,Art Nouveau architecture,N,590,800,2538.240533005441
6231_799px-Warszawa_Hotel_Bristol_P3288969,jpg,Art Nouveau architecture,Y,600,799,5943.867100538601
